Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2871,5788,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9251,10587,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,803,803,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2927,2927,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2227,2733,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6551,7000,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1924,2050,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2566,2566,2022,2
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,947,977,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2000,3946,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5319,7402,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,548,631,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1288,1288,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,948,2019,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4215,4270,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1360,1576,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1737,1737,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,275,543,2022,2
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),912,912,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6822,8740,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13828,13828,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1391,1391,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3110,3110,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3355,3555,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7260,7260,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1869,2255,2022,2
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,992,992,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6981,8198,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13277,13850,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1350,1374,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2971,2971,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2943,3314,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6355,7042,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1876,2123,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2785,2785,2022,2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,879,928,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,658,1090,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2194,2546,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,121,147,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,421,522,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1079,1079,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,18P,18P,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,200,342,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),590,590,2022,2
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,159,159,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3273,4941,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8388,10167,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,184P,184P,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,706,955,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1965,1965,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1221,2232,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4527,4723,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,878,1043,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2133,2243,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,525,583,2022,2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),948,948,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2509,3127,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5569,6465,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,172,172,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,399,456,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),975,975,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1217,1398,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2456,3247,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,667,986,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1388,1388,2022,2
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,369,388,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8434,13493,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15081,19464,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1977,2066,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3558,3631,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4456,5105,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),9032,9032,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2549,2769,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3527,3869,2022,2
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1144,1384,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7808,10571,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15133,17756,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1445,1677,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2765,2765,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3648,4408,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7041,7726,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2260,2508,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3164,3164,2022,2
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,938,1058,2022,2
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,12892,14125,2022,2
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),22795,23260,2022,2
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,2116,2116,2022,2
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,5013,5158,2022,2
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),9125,9125,2022,2
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2877,2890,2022,2
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1353,1353,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10377,11941,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),18446,19660,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1734,1801,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3216,3216,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3741,4600,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7628,7890,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2154,2360,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3062,3062,2022,2
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,639,708,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1179,2378,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3626,5380,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,128,138,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,280,366,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),851,851,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,830,1144,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1108,2348,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,57,57,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),65P,65P,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,290,652,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1060,1085,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,229,312,2022,2
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),607,633,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3369,6268,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8443,11025,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,901,1168,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1682,1682,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1893,2560,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4488,5238,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1098,1574,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2305,2434,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,458,787,2022,2
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),850,850,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11490,12974,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),20053,20909,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1916,1976,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3506,3506,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4492,5069,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8096,9203,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2688,2749,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3699,3699,2022,2
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1280,1333,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6434,9356,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13002,16897,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1294,1452,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2787,2787,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2639,3631,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6246,7249,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1472,2039,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3104,3154,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,953,1002,2022,2
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1363,1363,2022,2
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,8679,12759,2022,2
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),19848,22103,2022,2
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,2156,2156,2022,2
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,5168,5230,2022,2
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),8850,8850,2022,2
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2739,2864,2022,2
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1336,1336,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3218,4422,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7414,9510,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,172P,172P,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,592,842,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1784,1784,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1418,2198,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3952,4623,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,429,1075,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1333,1437,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,531,736,2022,2
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),923,923,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4797,6927,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7344,12011,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1012,1268,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2759,2759,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2683,3252,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6477,7242,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1759,2042,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3049,3118,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1045,1083,2022,2
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1381,1381,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2504,4429,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4865,7516,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,516,757,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1192,1233,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1331,1886,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3839,5201,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,914,1178,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1652,1805,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,475,648,2022,2
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),886,909,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,7435,9164,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),16579,18131,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1372,1728,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),3336,3336,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,3796,4377,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),6024,7164,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2136,2619,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),3265,3553,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1305,1383,2022,2
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1461,1461,2022,2
